call_key,company,sample_group,call_date,year_quarter,total_paragraphs,post,ai_paragraphs,ai_presence,ai_share,log_total_paragraphs,att_positive,att_neutral,att_negative,att_mixed,att_not_applicable,theme_AI strategy and investment,theme_AI infrastructure and computing,theme_Generative AI and LLM,theme_AI productivity and enterprise applications,theme_AI content and customer experience,"theme_AI security, risk and responsibility",risk_responsibility_share,positive_share,not_applicable_share,distinct_theme_count
PANW|2023-05-23|PANW\2023-05-23_3445570_Palo_Alto_Networks_Inc._Q3_2023_Earnings_Call_May_23_2023,PANW,data_cloud_security,2023-05-23,2023Q2,44,1,9,1,0.20454545454545456,3.8066624897703196,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.5555555555555556,0.0,0.7777777777777778,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.0,5
PANW|2023-08-18|PANW\2023-08-18_2888413_Palo_Alto_Networks_Inc._Q4_2023_Earnings_Call_Aug_18_2023,PANW,data_cloud_security,2023-08-18,2023Q3,72,1,12,1,0.16666666666666666,4.290459441148391,0.5833333333333334,0.25,0.08333333333333333,0.08333333333333333,0.0,0.5833333333333334,0.08333333333333333,0.75,0.5,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0,6
PANW|2023-11-15|PANW\2023-11-15_2957653_Palo_Alto_Networks_Inc._Q1_2024_Earnings_Call_Nov_15_2023,PANW,data_cloud_security,2023-11-15,2023Q4,52,1,2,1,0.038461538461538464,3.970291913552122,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,4
PANW|2024-02-20|PANW\2024-02-20_3030482_Palo_Alto_Networks_Inc._Q2_2024_Earnings_Call_Feb_20_2024,PANW,data_cloud_security,2024-02-20,2024Q1,53,1,3,1,0.05660377358490566,3.9889840465642745,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,5
PANW|2024-05-20|PANW\2024-05-20_3135263_Palo_Alto_Networks_Inc._Q3_2024_Earnings_Call_May_20_2024,PANW,data_cloud_security,2024-05-20,2024Q2,57,1,7,1,0.12280701754385964,4.060443010546419,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.14285714285714285,0.0,6
PANW|2024-08-19|PANW\2024-08-19_3235639_Palo_Alto_Networks_Inc._Q4_2024_Earnings_Call_Aug_19_2024,PANW,data_cloud_security,2024-08-19,2024Q3,43,1,4,1,0.09302325581395349,3.784189633918261,0.25,0.5,0.0,0.25,0.0,0.25,0.0,0.5,0.5,0.75,0.75,0.75,0.25,0.0,5
PANW|2024-11-20|PANW\2024-11-20_3316112_Palo_Alto_Networks_Inc._Q1_2025_Earnings_Call_Nov_20_2024,PANW,data_cloud_security,2024-11-20,2024Q4,47,1,5,1,0.10638297872340426,3.871201010907891,0.0,0.8,0.0,0.2,0.0,0.4,0.2,0.6,0.4,0.2,0.4,0.4,0.0,0.0,6
PATH|2021-06-08|PATH\2021-06-08_2313784_UiPath_Inc._Q1_2022_Earnings_Call_Jun_08_2021,PATH,ai_forward_saas,2021-06-08,2021Q2,45,0,3,1,0.06666666666666667,3.828641396489095,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,4
PATH|2021-09-07|PATH\2021-09-07_2392061_UiPath_Inc._Q2_2022_Earnings_Call_Sep_07_2021,PATH,ai_forward_saas,2021-09-07,2021Q3,57,0,3,1,0.05263157894736842,4.060443010546419,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,3
PATH|2021-12-08|PATH\2021-12-08_2457771_UiPath_Inc._Q3_2022_Earnings_Call_Dec_08_2021,PATH,ai_forward_saas,2021-12-08,2021Q4,57,0,2,1,0.03508771929824561,4.060443010546419,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3
PATH|2022-03-30|PATH\2022-03-30_2533524_UiPath_Inc._Q4_2022_Earnings_Call_Mar_30_2022,PATH,ai_forward_saas,2022-03-30,2022Q1,61,0,0,0,0.0,4.127134385045092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PATH|2022-06-01|PATH\2022-06-01_2583528_UiPath_Inc._Q1_2023_Earnings_Call_Jun_01_2022,PATH,ai_forward_saas,2022-06-01,2022Q2,63,0,2,1,0.031746031746031744,4.1588830833596715,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,4
PATH|2022-09-06|PATH\2022-09-06_2642475_UiPath_Inc._Q2_2023_Earnings_Call_Sep_06_2022,PATH,ai_forward_saas,2022-09-06,2022Q3,66,0,3,1,0.045454545454545456,4.204692619390966,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,3
PATH|2022-12-01|PATH\2022-12-01_2804732_UiPath_Inc._Q3_2023_Earnings_Call_Dec_01_2022,PATH,ai_forward_saas,2022-12-01,2022Q4,74,0,0,0,0.0,4.31748811353631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PATH|2023-03-15|PATH\2023-03-15_2766067_UiPath_Inc._Q4_2023_Earnings_Call_Mar_15_2023,PATH,ai_forward_saas,2023-03-15,2023Q1,61,1,4,1,0.06557377049180328,4.127134385045092,0.75,0.25,0.0,0.0,0.0,1.0,0.25,0.75,0.75,0.5,0.0,0.0,0.75,0.0,5
PATH|2023-03-15|PATH\2023-03-15_2766257_UiPath_Inc._Q4_2023_Earnings_Call_Mar_15_2023,PATH,ai_forward_saas,2023-03-15,2023Q1,61,1,0,0,0.0,4.127134385045092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PATH|2023-05-24|PATH\2023-05-24_2820675_UiPath_Inc._Q1_2024_Earnings_Call_May_24_2023,PATH,ai_forward_saas,2023-05-24,2023Q2,57,1,14,1,0.24561403508771928,4.060443010546419,0.35714285714285715,0.6428571428571429,0.0,0.0,0.0,0.5,0.35714285714285715,0.7142857142857143,0.2857142857142857,0.5714285714285714,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.0,6
PATH|2023-09-06|PATH\2023-09-06_2903912_UiPath_Inc._Q2_2024_Earnings_Call_Sep_06_2023,PATH,ai_forward_saas,2023-09-06,2023Q3,68,1,19,1,0.27941176470588236,4.23410650459726,0.5263157894736842,0.47368421052631576,0.0,0.0,0.0,0.42105263157894735,0.10526315789473684,0.7368421052631579,0.2631578947368421,0.5263157894736842,0.05263157894736842,0.05263157894736842,0.5263157894736842,0.0,6
PATH|2023-11-30|PATH\2023-11-30_2972264_UiPath_Inc._Q3_2024_Earnings_Call_Nov_30_2023,PATH,ai_forward_saas,2023-11-30,2023Q4,70,1,12,1,0.17142857142857143,4.2626798770413155,0.5,0.5,0.0,0.0,0.0,0.25,0.0,0.5,0.4166666666666667,0.6666666666666666,0.0,0.0,0.5,0.0,4
PATH|2024-03-13|PATH\2024-03-13_3061496_UiPath_Inc._Q4_2024_Earnings_Call_Mar_13_2024,PATH,ai_forward_saas,2024-03-13,2024Q1,55,1,11,1,0.2,4.02535169073515,0.5454545454545454,0.45454545454545453,0.0,0.0,0.0,0.45454545454545453,0.09090909090909091,0.6363636363636364,0.2727272727272727,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.0,6
PATH|2024-05-29|PATH\2024-05-29_3147743_UiPath_Inc._Q1_2025_Earnings_Call_May_29_2024,PATH,ai_forward_saas,2024-05-29,2024Q2,52,1,9,1,0.17307692307692307,3.970291913552122,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.8888888888888888,0.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.0,5
PATH|2024-09-05|PATH\2024-09-05_3255562_UiPath_Inc._Q2_2025_Earnings_Call_Sep_05_2024,PATH,ai_forward_saas,2024-09-05,2024Q3,50,1,9,1,0.18,3.9318256327243257,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.0,5
PATH|2024-12-05|PATH\2024-12-05_3333105_UiPath_Inc._Q3_2025_Earnings_Call_Dec_05_2024,PATH,ai_forward_saas,2024-12-05,2024Q4,57,1,4,1,0.07017543859649122,4.060443010546419,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.5,0.5,0.5,0.25,0.25,1.0,0.0,5
PLTR|2021-02-16|PLTR\2021-02-16_2212359_Palantir_Technologies_Inc._Q4_2020_Earnings_Call_Feb_16_2021,PLTR,ai_forward_saas,2021-02-16,2021Q1,33,0,2,1,0.06060606060606061,3.5263605246161616,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,3
PLTR|2021-05-11|PLTR\2021-05-11_2305302_Palantir_Technologies_Inc._Q1_2021_Earnings_Call_May_11_2021,PLTR,ai_forward_saas,2021-05-11,2021Q2,47,0,4,1,0.0851063829787234,3.871201010907891,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25,0.75,0.0,4
PLTR|2021-08-12|PLTR\2021-08-12_2374798_Palantir_Technologies_Inc._Q2_2021_Earnings_Call_Aug_12_2021,PLTR,ai_forward_saas,2021-08-12,2021Q3,37,0,4,1,0.10810810810810811,3.6375861597263857,0.5,0.5,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.5,0.0,0.0,0.5,0.0,3
PLTR|2021-11-09|PLTR\2021-11-09_2434246_Palantir_Technologies_Inc._Q3_2021_Earnings_Call_Nov_09_2021,PLTR,ai_forward_saas,2021-11-09,2021Q4,41,0,4,1,0.0975609756097561,3.7376696182833684,0.5,0.5,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.5,0.0,0.0,0.5,0.0,3
PLTR|2022-02-17|PLTR\2022-02-17_3041945_Palantir_Technologies_Inc._Q4_2021_Earnings_Call_Feb_17_2022,PLTR,ai_forward_saas,2022-02-17,2022Q1,31,0,0,0,0.0,3.4657359027997265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PLTR|2022-05-09|PLTR\2022-05-09_2558820_Palantir_Technologies_Inc._Q1_2022_Earnings_Call_May_09_2022,PLTR,ai_forward_saas,2022-05-09,2022Q2,28,0,3,1,0.10714285714285714,3.367295829986474,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2
PLTR|2022-05-09|PLTR\2022-05-09_2567849_Palantir_Technologies_Inc._Q1_2022_Earnings_Call_May_09_2022,PLTR,ai_forward_saas,2022-05-09,2022Q2,28,0,0,0,0.0,3.367295829986474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PLTR|2022-08-08|PLTR\2022-08-08_2622354_Palantir_Technologies_Inc._Q2_2022_Earnings_Call_Aug_08_2022,PLTR,ai_forward_saas,2022-08-08,2022Q3,40,0,2,1,0.05,3.713572066704308,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2
PLTR|2022-11-07|PLTR\2022-11-07_2677560_Palantir_Technologies_Inc._Q3_2022_Earnings_Call_Nov_07_2022,PLTR,ai_forward_saas,2022-11-07,2022Q4,27,0,3,1,0.1111111111111111,3.332204510175204,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2
PLTR|2023-02-13|PLTR\2023-02-13_2736513_Palantir_Technologies_Inc._Q4_2022_Earnings_Call_Feb_13_2023,PLTR,ai_forward_saas,2023-02-13,2023Q1,31,1,7,1,0.22580645161290322,3.4657359027997265,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,4
PLTR|2023-05-08|PLTR\2023-05-08_2797860_Palantir_Technologies_Inc._Q1_2023_Earnings_Call_May_08_2023,PLTR,ai_forward_saas,2023-05-08,2023Q2,76,1,14,1,0.18421052631578946,4.343805421853684,0.5,0.5,0.0,0.0,0.0,0.6428571428571429,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.5,0.0,6
PLTR|2023-08-07|PLTR\2023-08-07_2873577_Palantir_Technologies_Inc._Q2_2023_Earnings_Call_Aug_07_2023,PLTR,ai_forward_saas,2023-08-07,2023Q3,39,1,8,1,0.20512820512820512,3.6888794541139363,0.625,0.375,0.0,0.0,0.0,0.625,0.125,0.75,0.625,0.375,0.0,0.0,0.625,0.0,5
PLTR|2023-11-02|PLTR\2023-11-02_3021666_Palantir_Technologies_Inc._Q3_2023_Earnings_Call_Nov_02_2023,PLTR,ai_forward_saas,2023-11-02,2023Q4,28,1,3,1,0.10714285714285714,3.367295829986474,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,4
PLTR|2024-02-05|PLTR\2024-02-05_3073357_Palantir_Technologies_Inc._Q4_2023_Earnings_Call_Feb_05_2024,PLTR,ai_forward_saas,2024-02-05,2024Q1,25,1,4,1,0.16,3.258096538021482,0.5,0.5,0.0,0.0,0.0,0.25,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,4
PLTR|2024-05-06|PLTR\2024-05-06_3110822_Palantir_Technologies_Inc._Q1_2024_Earnings_Call_May_06_2024,PLTR,ai_forward_saas,2024-05-06,2024Q2,20,1,6,1,0.3,3.044522437723423,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,3
PLTR|2024-08-05|PLTR\2024-08-05_3213353_Palantir_Technologies_Inc._Q2_2024_Earnings_Call_Aug_05_2024,PLTR,ai_forward_saas,2024-08-05,2024Q3,21,1,8,1,0.38095238095238093,3.091042453358316,0.25,0.5,0.25,0.0,0.0,0.25,0.375,0.5,0.5,0.25,0.0,0.0,0.25,0.0,5
PLTR|2024-11-04|PLTR\2024-11-04_3351502_Palantir_Technologies_Inc._Q3_2024_Earnings_Call_Nov_04_2024,PLTR,ai_forward_saas,2024-11-04,2024Q4,24,1,9,1,0.375,3.2188758248682006,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,5
QCOM|2021-02-03|QCOM\2021-02-03_2190375_QUALCOMM_Incorporated_Q1_2021_Earnings_Call_Feb_03_2021,QCOM,semis_ai_infra,2021-02-03,2021Q1,80,0,1,1,0.0125,4.394449154672439,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
QCOM|2021-04-28|QCOM\2021-04-28_2261728_QUALCOMM_Incorporated_Q2_2021_Earnings_Call_Apr_28_2021,QCOM,semis_ai_infra,2021-04-28,2021Q2,71,0,0,0,0.0,4.276666119016055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
QCOM|2021-07-28|QCOM\2021-07-28_2353592_QUALCOMM_Incorporated_Q3_2021_Earnings_Call_Jul_28_2021,QCOM,semis_ai_infra,2021-07-28,2021Q3,62,0,0,0,0.0,4.143134726391533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
QCOM|2021-11-03|QCOM\2021-11-03_2431130_QUALCOMM_Incorporated_Q4_2021_Earnings_Call_Nov_03_2021,QCOM,semis_ai_infra,2021-11-03,2021Q4,110,0,4,1,0.03636363636363636,4.709530201312334,0.25,0.75,0.0,0.0,0.0,0.75,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,3
QCOM|2022-02-02|QCOM\2022-02-02_2483349_QUALCOMM_Incorporated_Q1_2022_Earnings_Call_Feb_02_2022,QCOM,semis_ai_infra,2022-02-02,2022Q1,61,0,2,1,0.03278688524590164,4.127134385045092,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,2
QCOM|2022-04-27|QCOM\2022-04-27_2545467_QUALCOMM_Incorporated_Q2_2022_Earnings_Call_Apr_27_2022,QCOM,semis_ai_infra,2022-04-27,2022Q2,57,0,4,1,0.07017543859649122,4.060443010546419,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.25,0.25,0.0,0.0,3
QCOM|2022-07-27|QCOM\2022-07-27_2606095_QUALCOMM_Incorporated_Q3_2022_Earnings_Call_Jul_27_2022,QCOM,semis_ai_infra,2022-07-27,2022Q3,62,0,4,1,0.06451612903225806,4.143134726391533,0.75,0.25,0.0,0.0,0.0,0.5,0.5,0.0,0.25,0.5,0.25,0.25,0.75,0.0,5
QCOM|2022-11-02|QCOM\2022-11-02_2672656_QUALCOMM_Incorporated_Q4_2022_Earnings_Call_Nov_02_2022,QCOM,semis_ai_infra,2022-11-02,2022Q4,58,0,3,1,0.05172413793103448,4.07753744390572,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,4
QCOM|2023-02-02|QCOM\2023-02-02_2728439_QUALCOMM_Incorporated_Q1_2023_Earnings_Call_Feb_02_2023,QCOM,semis_ai_infra,2023-02-02,2023Q1,62,1,1,1,0.016129032258064516,4.143134726391533,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
QCOM|2023-05-03|QCOM\2023-05-03_2858959_QUALCOMM_Incorporated_Q2_2023_Earnings_Call_May_03_2023,QCOM,semis_ai_infra,2023-05-03,2023Q2,58,1,4,1,0.06896551724137931,4.07753744390572,0.75,0.25,0.0,0.0,0.0,1.0,0.25,0.25,0.0,0.25,0.25,0.25,0.75,0.0,5
QCOM|2023-08-02|QCOM\2023-08-02_2866637_QUALCOMM_Incorporated_Q3_2023_Earnings_Call_Aug_02_2023,QCOM,semis_ai_infra,2023-08-02,2023Q3,51,1,7,1,0.13725490196078433,3.9512437185814275,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.42857142857142855,0.0,0.0,0.5714285714285714,0.0,5
QCOM|2023-11-01|QCOM\2023-11-01_2932835_QUALCOMM_Incorporated_Q4_2023_Earnings_Call_Nov_01_2023,QCOM,semis_ai_infra,2023-11-01,2023Q4,54,1,9,1,0.16666666666666666,4.007333185232471,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.4444444444444444,0.4444444444444444,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.0,6
QCOM|2024-01-31|QCOM\2024-01-31_3093115_QUALCOMM_Incorporated_Q1_2024_Earnings_Call_Jan_31_2024,QCOM,semis_ai_infra,2024-01-31,2024Q1,52,1,8,1,0.15384615384615385,3.970291913552122,0.25,0.75,0.0,0.0,0.0,0.25,0.375,0.75,0.125,0.375,0.0,0.0,0.25,0.0,5
QCOM|2024-05-01|QCOM\2024-05-01_3105534_QUALCOMM_Incorporated_Q2_2024_Earnings_Call_May_01_2024,QCOM,semis_ai_infra,2024-05-01,2024Q2,49,1,11,1,0.22448979591836735,3.912023005428146,0.45454545454545453,0.5454545454545454,0.0,0.0,0.0,0.45454545454545453,0.36363636363636365,0.5454545454545454,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.0,6
QCOM|2024-07-31|QCOM\2024-07-31_3206833_QUALCOMM_Incorporated_Q3_2024_Earnings_Call_Jul_31_2024,QCOM,semis_ai_infra,2024-07-31,2024Q3,49,1,11,1,0.22448979591836735,3.912023005428146,0.5454545454545454,0.45454545454545453,0.0,0.0,0.0,0.6363636363636364,0.45454545454545453,0.36363636363636365,0.45454545454545453,0.2727272727272727,0.0,0.0,0.5454545454545454,0.0,5
QCOM|2024-11-06|QCOM\2024-11-06_3301037_QUALCOMM_Incorporated_Q4_2024_Earnings_Call_Nov_06_2024,QCOM,semis_ai_infra,2024-11-06,2024Q4,47,1,5,1,0.10638297872340426,3.871201010907891,0.4,0.6,0.0,0.0,0.0,0.2,0.8,0.4,0.2,0.4,0.2,0.2,0.4,0.0,6
ROKU|2021-02-18|ROKU\2021-02-18_2216056_Roku_Inc._Q4_2020_Earnings_Call_Feb_18_2021,ROKU,platform_bigtech,2021-02-18,2021Q1,61,0,0,0,0.0,4.127134385045092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ROKU|2021-05-06|ROKU\2021-05-06_2273984_Roku_Inc._Q1_2021_Earnings_Call_May_06_2021,ROKU,platform_bigtech,2021-05-06,2021Q2,55,0,1,1,0.01818181818181818,4.02535169073515,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2
ROKU|2021-08-04|ROKU\2021-08-04_2363621_Roku_Inc._Q2_2021_Earnings_Call_Aug_04_2021,ROKU,platform_bigtech,2021-08-04,2021Q3,73,0,0,0,0.0,4.30406509320417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ROKU|2021-11-03|ROKU\2021-11-03_2424015_Roku_Inc._Q3_2021_Earnings_Call_Nov_03_2021,ROKU,platform_bigtech,2021-11-03,2021Q4,59,0,0,0,0.0,4.0943445622221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ROKU|2022-02-17|ROKU\2022-02-17_2498419_Roku_Inc._Q4_2021_Earnings_Call_Feb_17_2022,ROKU,platform_bigtech,2022-02-17,2022Q1,68,0,0,0,0.0,4.23410650459726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ROKU|2022-04-28|ROKU\2022-04-28_2547486_Roku_Inc._Q1_2022_Earnings_Call_Apr_28_2022,ROKU,platform_bigtech,2022-04-28,2022Q2,52,0,0,0,0.0,3.970291913552122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ROKU|2022-07-28|ROKU\2022-07-28_2608428_Roku_Inc._Q2_2022_Earnings_Call_Jul_28_2022,ROKU,platform_bigtech,2022-07-28,2022Q3,49,0,0,0,0.0,3.912023005428146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ROKU|2022-11-02|ROKU\2022-11-02_2672813_Roku_Inc._Q3_2022_Earnings_Call_Nov_02_2022,ROKU,platform_bigtech,2022-11-02,2022Q4,54,0,1,1,0.018518518518518517,4.007333185232471,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ROKU|2023-02-15|ROKU\2023-02-15_2739693_Roku_Inc._Q4_2022_Earnings_Call_Feb_15_2023,ROKU,platform_bigtech,2023-02-15,2023Q1,58,1,0,0,0.0,4.07753744390572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ROKU|2023-04-26|ROKU\2023-04-26_2787150_Roku_Inc._Q1_2023_Earnings_Call_Apr_26_2023,ROKU,platform_bigtech,2023-04-26,2023Q2,51,1,0,0,0.0,3.9512437185814275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ROKU|2023-07-27|ROKU\2023-07-27_2862027_Roku_Inc._Q2_2023_Earnings_Call_Jul_27_2023,ROKU,platform_bigtech,2023-07-27,2023Q3,85,1,0,0,0.0,4.454347296253507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ROKU|2023-11-01|ROKU\2023-11-01_2932981_Roku_Inc._Q3_2023_Earnings_Call_Nov_01_2023,ROKU,platform_bigtech,2023-11-01,2023Q4,58,1,2,1,0.034482758620689655,4.07753744390572,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ROKU|2024-02-15|ROKU\2024-02-15_3026322_Roku_Inc._Q4_2023_Earnings_Call_Feb_15_2024,ROKU,platform_bigtech,2024-02-15,2024Q1,54,1,0,0,0.0,4.007333185232471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ROKU|2024-04-25|ROKU\2024-04-25_3098060_Roku_Inc._Q1_2024_Earnings_Call_Apr_25_2024,ROKU,platform_bigtech,2024-04-25,2024Q2,59,1,2,1,0.03389830508474576,4.0943445622221,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,3
ROKU|2024-08-01|ROKU\2024-08-01_3209482_Roku_Inc._Q2_2024_Earnings_Call_Aug_01_2024,ROKU,platform_bigtech,2024-08-01,2024Q3,56,1,0,0,0.0,4.04305126783455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ROKU|2024-10-30|ROKU\2024-10-30_3294666_Roku_Inc._Q3_2024_Earnings_Call_Oct_30_2024,ROKU,platform_bigtech,2024-10-30,2024Q4,66,1,3,1,0.045454545454545456,4.204692619390966,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2
SMCI|2021-02-02|SMCI\2021-02-02_2196548_Super_Micro_Computer_Inc._Q2_2021_Earnings_Call_Feb_02_2021,SMCI,semis_ai_infra,2021-02-02,2021Q1,58,0,1,1,0.017241379310344827,4.07753744390572,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
SMCI|2021-05-04|SMCI\2021-05-04_2319226_Super_Micro_Computer_Inc._Q3_2021_Earnings_Call_May_04_2021,SMCI,semis_ai_infra,2021-05-04,2021Q2,42,0,4,1,0.09523809523809523,3.7612001156935624,0.5,0.5,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.75,0.0,0.0,0.5,0.0,3
